"id","name_id","name_en","brand","sku","price","img","badge","vehicles","compat_id","compat_en"
"1003215","FILTER SOLAR JFC-16003","FILTER SOLAR JFC-16003","JIMCO","1003215","70000","","aftermarket","","",""
"1003216","FILTER SOLAR JFC-88065","FILTER SOLAR JFC-88065","JIMCO","1003216","215000","","aftermarket","","",""
"1003217","FILTER SOLAR FC-1005 ATAS FUSO GENJO PS 220","FILTER SOLAR FC-1005 ATAS FUSO GENJO PS 220","SAKURA","1003217","125000","","aftermarket","","",""
"1003218","FILTER OLI O-1301","FILTER OLI O-1301","SAKURA","1003218","125000","","aftermarket","","",""
"1003219","FILTER OLI C-1004","FILTER OLI C-1004","SAKURA","1003219","95000","","aftermarket","","",""
"1003220","FILTER SOLAR 11-13240079-A","FILTER SOLAR 11-13240079-A","ISUZU","1003220","125000","","original","","",""
"1003221","FILTER OLI MX938500","FILTER OLI MX938500","MITSHUBISHI","1003221","175000","","aftermarket","","",""
"1003222","FILTER OLI BFL12-16001","FILTER OLI BFL12-16001","ARPI","1003222","125000","","aftermarket","","",""
"1003224","FILTER OLI 15607-2190L","FILTER OLI 15607-2190L","HOP","1003224","265000","","aftermarket","","",""
"1003225","FILTER OLI 15607-1731L","FILTER OLI 15607-1731L","HOP","1003225","210000","","aftermarket","","",""
"1003226","FILTER OLI 18-98018858-A","FILTER OLI 18-98018858-A","ISUZU","1003226","125000","","original","","",""
"1003227","FILTER OLI ME013307","FILTER OLI ME013307","ISUZU","1003227","155000","","original","","",""
"1003228","FILTER SOLAR KM006101A1 CANTER EURO 4","FILTER SOLAR KM006101A1 CANTER EURO 4","TIGA BERLIAN","1003228","175000","","aftermarket","","",""
"1003229","FILTER OLI ME034611 FUSO FIGTER 2 SUSUN","FILTER OLI ME034611 FUSO FIGTER 2 SUSUN","KTB","1003229","175000","","aftermarket","","",""
"1003230","FILTER OLI C-1012","FILTER OLI C-1012","SAKURA","1003230","115000","","aftermarket","","",""
"1003231","FILTER OLI O-1808","FILTER OLI O-1808","SAKURA","1003231","150000","","aftermarket","","",""
"1003232","FILTER OLI C-1007 ","FILTER OLI C-1007 ","SAKURA","1003232","225000","","aftermarket","","",""
"1003233","FILTER OLI O-1308","FILTER OLI O-1308","SAKURA","1003233","95000","","aftermarket","","",""
"1003235","FILTER OLI 16-94430983-1","FILTER OLI 16-94430983-1","ISUZU","1003235","95000","","original","","",""
"1003236","FILTER OLI 16-97309927-O","FILTER OLI 16-97309927-O","ISUZU","1003236","95000","","original","","",""
"1003237","FILTER OLI 18-94396375-4","FILTER OLI 18-94396375-4","ISUZU","1003237","205000","","original","","",""
"1003238","FILTER OLI 16-94396375-O","FILTER OLI 16-94396375-O","ISUZU","1003238","285000","","original","","",""
"1003239","FILTER OLI ME131989 FUSO ATAS GENJO PS220","FILTER OLI ME131989 FUSO ATAS GENJO PS220","MITSHUBISHI","1003239","180000","","aftermarket","","",""
"1003240","FILTER OLI ME130968","FILTER OLI ME130968","MITSHUBISHI","1003240","350000","","aftermarket","","",""
"1003241","FILTER OLI C-6105","FILTER OLI C-6105","SAKURA","1003241","215000","","aftermarket","","",""
"1003242","FILTER OLI ME130986IND","FILTER OLI ME130986IND","MITSHUBISHI","1003242","250000","","aftermarket","","",""
"1003243","FILTER OLI  DUTRO C-1318","FILTER OLI  DUTRO C-1318","SAKURA","1003243","110000","","aftermarket","","",""
"1003245","BEARING 30310","BEARING 30310","NTN","1003245","285000","","aftermarket","","",""
"1003246","BEARING 30207","BEARING 30207","HOBLO","1003246","185000","","aftermarket","","",""
"1003247","BEARING 78TKL4801R","BEARING 78TKL4801R","NSK","1003247","725000","","aftermarket","","",""
"1003248","BEARING TR131305R","BEARING TR131305R","KOYO","1003248","750000","","aftermarket","","",""
"1003249","BEARING  HM220149","BEARING  HM220149","KOYO","1003249","850000","","aftermarket","","",""
"1003250","BEARING  HI-CAP02474/20","BEARING  HI-CAP02474/20","KOYO","1003250","195000","","aftermarket","","",""
"1003251","BEARING HM220149/10 IQ","BEARING HM220149/10 IQ","SKF","1003251","850000","","aftermarket","","",""
"1003252","BEARING 30309DJR","BEARING 30309DJR","KOYO","1003252","350000","","aftermarket","","",""
"1003253","BEARING HM518445/10","BEARING HM518445/10","KOYO","1003253","850000","","aftermarket","","",""
"1003254","BEARING 33210","BEARING 33210","KOYO","1003254","275000","","aftermarket","","",""
"1003255","BEARING 33210","BEARING 33210","ASB","1003255","350000","","aftermarket","","",""
"1003256","BEARING 32312JR","BEARING 32312JR","KOYO","1003256","595000","","aftermarket","","",""
"1003257","BEARING 30311D ","BEARING 30311D ","KOYO","1003257","375000","","aftermarket","","",""
"1003258","BEARING 30311JR","BEARING 30311JR","KOYO","1003258","485000","","aftermarket","","",""
"1003259","BEARING HM218248/10","BEARING HM218248/10","KOYO","1003259","695000","","aftermarket","","",""
"1003260","BEARING H414245YALFT/10-9","BEARING H414245YALFT/10-9","KOYO","1003260","1050000","","aftermarket","","",""
"1003261","BEARING 4T-H414245/H414210","BEARING 4T-H414245/H414210","NTN","1003261","950000","","aftermarket","","",""
"1003262","BEARING TRI91604","BEARING TRI91604","KOYO","1003262","750000","","aftermarket","","",""
"1003263","BEARING 35BCV09S1JCS38/42423-BZ090001","BEARING 35BCV09S1JCS38/42423-BZ090001","NACHI","1003263","575000","","aftermarket","","",""
"1003264","BEARING 6209LLU","BEARING 6209LLU","NTN","1003264","235000","","aftermarket","","",""
"1003265","BEARING 32218JR","BEARING 32218JR","KOYO","1003265","795000","","aftermarket","","",""
"1003266","BEARING 32219JR","BEARING 32219JR","KOYO","1003266","1150000","","aftermarket","","",""
"1003268","BEARING B17-116T1XDDG-GCMRMA7H","BEARING B17-116T1XDDG-GCMRMA7H","NSK","1003268","165000","","aftermarket","","",""
"1003269","BEARING 32309JR","BEARING 32309JR","KOYO","1003269","415000","","aftermarket","","",""
"1003271","BEARING HI-CAP57207/LM29710","BEARING HI-CAP57207/LM29710","KOYO","1003271","175000","","aftermarket","","",""
"1003272","BEARING 12649/10","BEARING 12649/10","HOBLO","1003272","90000","","aftermarket","","",""
"1003273","BEARING ZA-44TKZ2801B1","BEARING ZA-44TKZ2801B1","NSK","1003273","275000","","aftermarket","","",""
"1003274","BEARING HC3321OJR","BEARING HC3321OJR","KOYO","1003274","425000","","aftermarket","","",""
"1003275","BEARING TM-SC0788NRCS40PX1","BEARING TM-SC0788NRCS40PX1","NTN","1003275","325000","","aftermarket","","",""
"1003276","BEARING 48548/10","BEARING 48548/10","HOBLO","1003276","95000","","aftermarket","","",""
"1003277","BEARING 30BWD10CA36","BEARING 30BWD10CA36","UNIFAR","1003277","235000","","aftermarket","","",""
"1003278","BEARING 32215JR","BEARING 32215JR","KOYO","1003278","555000","","aftermarket","","",""
"1003279","BEARING 32217JR NO2","BEARING 32217JR NO2","KOYO","1003279","575000","","aftermarket","","",""
"1003280","BEARING 32217JR ","BEARING 32217JR ","KOYO","1003280","750000","","aftermarket","","",""
"1003281","BEARING ASSY 37230-36062 ","BEARING ASSY 37230-36062 ","SPECIA","1003281","395000","","aftermarket","","",""
"1003282","LAHER+KARET GANTUNG K0PEL H-HNCB-001 37230-1290","LAHER+KARET GANTUNG K0PEL H-HNCB-001 37230-1290","HEIKER","1003282","1250000","","aftermarket","","",""
"1003283","KARET KOPEL PS.100 3902 ME-000076S","KARET KOPEL PS.100 3902 ME-000076S","JENHAN","1003283","75000","","aftermarket","","",""
"1003284","KARET KOPEL 11310-60930","KARET KOPEL 11310-60930","WAKASA","1003284","125000","","aftermarket","","",""
"1003285","WHEEL CYLINDER 71 8-97022","WHEEL CYLINDER 71 8-97022","BGF","1003285","275000","","aftermarket","","",""
"1003286","WHEEL CYLINDER B-TWF -S48","WHEEL CYLINDER B-TWF -S48","BIRKENS","1003286","350000","","aftermarket","","",""
"1003287","WHEEL CYLINDER B-TWF-S27","WHEEL CYLINDER B-TWF-S27","BIRKENS","1003287","295000","","aftermarket","","",""
"1003288","WHEEL CYLINDER B-TWR-S53","WHEEL CYLINDER B-TWR-S53","BIRKENS","1003288","385000","","aftermarket","","",""
"1003289","WHEEL CYLINDER B-TWF -S52","WHEEL CYLINDER B-TWF -S52","BIRKENS","1003289","385000","","aftermarket","","",""
"1003290","WHEEL CYLINDER B-TWF -S45","WHEEL CYLINDER B-TWF -S45","BIRKENS","1003290","350000","","aftermarket","","",""
"1003291","WHEEL CYLINDER B-TWF -S47","WHEEL CYLINDER B-TWF -S47","BIRKENS","1003291","350000","","aftermarket","","",""
"1003292","WHEEL CYLINDER B- TWF-S30","WHEEL CYLINDER B- TWF-S30","BIRKENS","1003292","325000","","aftermarket","","",""
"1003293","WHEEL CYLINDER B-B-IWF-S03","WHEEL CYLINDER B-B-IWF-S03","BIRKENS","1003293","255000","","aftermarket","","",""
"1003294","WHEEL CYLINDER B-IWF- SS01","WHEEL CYLINDER B-IWF- SS01","BIRKENS","1003294","275000","","aftermarket","","",""
"1003295","WHEEL CYLINDER B-HNWR-S07","WHEEL CYLINDER B-HNWR-S07","BIRKENS","1003295","650000","","aftermarket","","",""
"1003296","WHEEL CYLINDER B-HNWR-S05","WHEEL CYLINDER B-HNWR-S05","BIRKENS","1003296","650000","","aftermarket","","",""
"1003297","WHEEL CYLINDER B-HNWR-S03","WHEEL CYLINDER B-HNWR-S03","BIRKENS","1003297","695000","","aftermarket","","",""
"1003298","WHEEL CYLINDER B-HNWR-S01","WHEEL CYLINDER B-HNWR-S01","BIRKENS","1003298","550000","","aftermarket","","",""
"1003299","WHEEL CYLINDER B-IWR-S20 ","WHEEL CYLINDER B-IWR-S20 ","BIRKENS","1003299","260000","","aftermarket","","",""
"1003300","WHEEL CYLINDER B-IWF-S20","WHEEL CYLINDER B-IWF-S20","BIRKENS","1003300","275000","","aftermarket","","",""
"1003301","WHEEL CYLINDER B-IWF-S12","WHEEL CYLINDER B-IWF-S12","BIRKENS","1003301","265000","","aftermarket","","",""
"1003302","WHEEL CYLINDER B-TWF-S18","WHEEL CYLINDER B-TWF-S18","BIRKENS","1003302","200000","","aftermarket","","",""
"1003303","WHEEL CYLINDER B-TWF-S09","WHEEL CYLINDER B-TWF-S09","BIRKENS","1003303","215000","","aftermarket","","",""
"1003304","WHEEL CYLINDER B-TWF-S10","WHEEL CYLINDER B-TWF-S10","BIRKENS","1003304","215000","","aftermarket","","",""
"1003305","WHEEL CYLINDER B-TWF-S17","WHEEL CYLINDER B-TWF-S17","BIRKENS","1003305","200000","","aftermarket","","",""
"1003306","WHEEL CYLINDER B-TWF-S15","WHEEL CYLINDER B-TWF-S15","BIRKENS","1003306","265000","","aftermarket","","",""
"1003307","WHEEL CYLINDER B-IWF-S20","WHEEL CYLINDER B-IWF-S20","BIRKENS","1003307","315000","","aftermarket","","",""
"1003308","WHEEL CYLINDER MB -606581","WHEEL CYLINDER MB -606581","HCA","1003308","250000","","aftermarket","","",""
"1003309","WHEEL CYLINDER MB -606583","WHEEL CYLINDER MB -606583","HCA","1003309","250000","","aftermarket","","",""
"1003310","WHEEL CYLINDER B-MWR-S13","WHEEL CYLINDER B-MWR-S13","BIRKENS","1003310","285000","","aftermarket","","",""
"1003311","WHEEL CYLINDER B-MWR-S11","WHEEL CYLINDER B-MWR-S11","BIRKENS","1003311","285000","","aftermarket","","",""
"1003312","WHEEL CYLINDER B-MWR-S12","WHEEL CYLINDER B-MWR-S12","BIRKENS","1003312","285000","","aftermarket","","",""
"1003313","WHEEL CYLINDER B-MWR-S15","WHEEL CYLINDER B-MWR-S15","BIRKENS","1003313","285000","","aftermarket","","",""
"1003314","WHEEL CYLINDER B-MWR-S05","WHEEL CYLINDER B-MWR-S05","BIRKENS","1003314","210000","","aftermarket","","",""
"1003315","WHEEL CYLINDER B-MWR-S08","WHEEL CYLINDER B-MWR-S08","BIRKENS","1003315","210000","","aftermarket","","",""
"1003316","WHEEL CYLINDER B-MWR-S03","WHEEL CYLINDER B-MWR-S03","BIRKENS","1003316","210000","","aftermarket","","",""
"1003317","WHEEL CYLINDER B-MWR-S07","WHEEL CYLINDER B-MWR-S07","BIRKENS","1003317","210000","","aftermarket","","",""
"1003318","WHEEL CYLINDER B-MWR-S02","WHEEL CYLINDER B-MWR-S02","BIRKENS","1003318","195000","","aftermarket","","",""
"1003319","WHEEL CYLINDER B-IWF-S02","WHEEL CYLINDER B-IWF-S02","BIRKENS","1003319","275000","","aftermarket","","",""
"1003320","WHEEL CYLINDER B-IWF-S05","WHEEL CYLINDER B-IWF-S05","BIRKENS","1003320","250000","","aftermarket","","",""
"1003321","WHEEL CYLINDER B-MWF-S18","WHEEL CYLINDER B-MWF-S18","BIRKENS","1003321","285000","","aftermarket","","",""
"1003322","WHEEL CYLINDER B-MWF-S01","WHEEL CYLINDER B-MWF-S01","BIRKENS","1003322","185000","","aftermarket","","",""
"1003323","WHEEL CYLINDER 47560-BZ010","WHEEL CYLINDER 47560-BZ010","ADVIOS","1003323","175000","","aftermarket","","",""
"1003324","WHEEL CYLINDER 47550-BZ010","WHEEL CYLINDER 47550-BZ010","ADVIOS","1003324","175000","","aftermarket","","",""
"1003325","WHEEL CYLINDER B-MWR-S22","WHEEL CYLINDER B-MWR-S22","BIRKENS","1003325","350000","","aftermarket","","",""
"1003326","WHEEL CYLINDER B-MWF-S41","WHEEL CYLINDER B-MWF-S41","BIRKENS","1003326","525000","","aftermarket","","",""
"1003327","WHEEL CYLINDER B-MWR-S21","WHEEL CYLINDER B-MWR-S21","BIRKENS","1003327","350000","","aftermarket","","",""
"1003328","WHEEL CYLINDER B-MWR-S23","WHEEL CYLINDER B-MWR-S23","BIRKENS","1003328","350000","","aftermarket","","",""
"1003329","WHEEL CYLINDER B-MWR-S37","WHEEL CYLINDER B-MWR-S37","BIRKENS","1003329","340000","","aftermarket","","",""
"1003330","WHEEL CYLINDER B-MWF-S19","WHEEL CYLINDER B-MWF-S19","BIRKENS","1003330","300000","","aftermarket","","",""
"1003331","WHEEL CYLINDER B-MWR-S51","WHEEL CYLINDER B-MWR-S51","BIRKENS","1003331","385000","","aftermarket","","",""
"1003333","WHEEL CYLINDER B-TWR-S50","WHEEL CYLINDER B-TWR-S50","BIRKENS","1003333","385000","","aftermarket","","",""
"1003334","WHEEL CYLINDER B-MWR-S39","WHEEL CYLINDER B-MWR-S39","BIRKENS","1003334","375000","","aftermarket","","",""
"1003335","WHEEL CYLINDER B-MWR-S38","WHEEL CYLINDER B-MWR-S38","BIRKENS","1003335","375000","","aftermarket","","",""
"1003336","WHEEL CYLINDER B-MWR-S35","WHEEL CYLINDER B-MWR-S35","BIRKENS","1003336","375000","","aftermarket","","",""
"1003337","WHEEL CYLINDER B-MWF-S33","WHEEL CYLINDER B-MWF-S33","BIRKENS","1003337","315000","","aftermarket","","",""
"1003338","WHEEL CYLINDER B-MWF-S32","WHEEL CYLINDER B-MWF-S32","BIRKENS","1003338","395000","","aftermarket","","",""
"1003339","WHEEL CYLINDER B-MWF-S60","WHEEL CYLINDER B-MWF-S60","BIRKENS","1003339","375000","","aftermarket","","",""
"1003340","WHEEL CYLINDER B-MWF-S61","WHEEL CYLINDER B-MWF-S61","BIRKENS","1003340","385000","","aftermarket","","",""
"1003341","WHEEL CYLINDER B-IWR-S19","WHEEL CYLINDER B-IWR-S19","BIRKENS","1003341","260000","","aftermarket","","",""
"1003342","WHEEL CYLINDER B-IWR-S18","WHEEL CYLINDER B-IWR-S18","BIRKENS","1003342","260000","","aftermarket","","",""
"1003343","WHEEL CYLINDER B-TWF-S49","WHEEL CYLINDER B-TWF-S49","BIRKENS","1003343","350000","","aftermarket","","",""
"1003344","WHEEL CYLINDER B-MWF-S58","WHEEL CYLINDER B-MWF-S58","BIRKENS","1003344","375000","","aftermarket","","",""
"1003345","CASTROL GTX 10 -40W 12X1L XW26","CASTROL GTX 10 -40W 12X1L XW26","CASTROL GTX","1003345","75000","","aftermarket","","",""
"1003346","KAMPAS REM P-NBP-LC1","KAMPAS REM P-NBP-LC1","PROTECK","1003346","175000","","aftermarket","","",""
"1003347","KAMPAS REM P-MBP-LC22","KAMPAS REM P-MBP-LC22","PROTECK","1003347","175000","","aftermarket","","",""
"1003348","KAMPAS REM B-HBP-M15","KAMPAS REM B-HBP-M15","BIRKENS","1003348","350000","","aftermarket","","",""
"1003349","KAMPAS REM P-TBP-LC42","KAMPAS REM P-TBP-LC42","PROTECK","1003349","185000","","aftermarket","","",""
"1003350","KAMPAS REM B-DBP-M02","KAMPAS REM B-DBP-M02","BIRKENS","1003350","250000","","aftermarket","","",""
"1003351","KAMPAS REM P-TBP-LC3","KAMPAS REM P-TBP-LC3","PROTECK","1003351","175000","","aftermarket","","",""
"1003352","KAMPAS REM P-KBP-LC10","KAMPAS REM P-KBP-LC10","PROTECK","1003352","175000","","aftermarket","","",""
"1003353","KAMPAS REM P-TBP-LC30","KAMPAS REM P-TBP-LC30","PROTECK","1003353","175000","","aftermarket","","",""
"1003354","KAMPAS REM P-MBP-LC10","KAMPAS REM P-MBP-LC10","PROTECK","1003354","215000","","aftermarket","","",""
"1003355","KAMPAS REM 1-98283244-1","KAMPAS REM 1-98283244-1","ISUZU","1003355","475000","","original","","",""
"1003356","KAMPAS REM B-HBP-M17","KAMPAS REM B-HBP-M17","BIRKENS","1003356","375000","","aftermarket","","",""
"1003357","KAMPAS REM B-SBP-M17","KAMPAS REM B-SBP-M17","BIRKENS","1003357","235000","","aftermarket","","",""
"1003358","KAMPAS REM B-MBP-M17","KAMPAS REM B-MBP-M17","BIRKENS","1003358","195000","","aftermarket","","",""
"1003359","KAMPAS REM B-NBP-M11","KAMPAS REM B-NBP-M11","BIRKENS","1003359","350000","","aftermarket","","",""
"1003360","KAMPAS REM 04495-YZZD1","KAMPAS REM 04495-YZZD1","TOYOTA","1003360","395000","","original","","",""
"1003361","KAMPAS REM YARRIS 2014-ON,TUMTSB","KAMPAS REM YARRIS 2014-ON,TUMTSB","TRESTOR","1003361","270000","","aftermarket","","",""
"1003362","KAMPAS REM MB-052","KAMPAS REM MB-052","SPORTI SHOT","1003362","350000","","aftermarket","","",""
"1003363","KAMPAS REM MO/NA-509915","KAMPAS REM MO/NA-509915","MASTER ONE","1003363","285000","","aftermarket","","",""
"1003364","KAMPAS REM MO/NA-502299","KAMPAS REM MO/NA-502299","MASTER ONE","1003364","265000","","aftermarket","","",""
"1003365","KAMPAS REM MO/NA-501126","KAMPAS REM MO/NA-501126","MASTER ONE","1003365","300000","","aftermarket","","",""
"1003366","KAMPAS REM P-TBP-LC37","KAMPAS REM P-TBP-LC37","PROTECK","1003366","175000","","aftermarket","","",""
"1003367","KAMPAS REM B-HBP-M09","KAMPAS REM B-HBP-M09","BIRKENS","1003367","335000","","aftermarket","","",""
"1003368","KAMPAS REM B-TBP-M05","KAMPAS REM B-TBP-M05","BIRKENS","1003368","290000","","aftermarket","","",""
"1003369","KAMPAS REM P-NBP-LC11","KAMPAS REM P-NBP-LC11","PROTECK","1003369","175000","","aftermarket","","",""
"1003370","KAMPAS REM P-TBP-LC40","KAMPAS REM P-TBP-LC40","PROTECK","1003370","175000","","aftermarket","","",""
"1003371","KAMPAS REM P-NBP-LC8","KAMPAS REM P-NBP-LC8","PROTECK","1003371","175000","","aftermarket","","",""
"1003372","KAMPAS REM I5-97033-P523-1700","KAMPAS REM I5-97033-P523-1700","ASPIRA","1003372","225000","","aftermarket","","",""
"1003373","KAMPAS REM TO-04465-K5K-1700","KAMPAS REM TO-04465-K5K-1700","ASPIRA","1003373","185000","","aftermarket","","",""
"1003374","SELANG REM DEPAN CANTER","SELANG REM DEPAN CANTER","TAYKIUN","1003374","145000","","aftermarket","","",""
"1003375","KAMPAS REM B-TBP-M05","KAMPAS REM B-TBP-M05","BIRKENS","1003375","275000","","aftermarket","","",""
"1003376","KAMPAS REM B-DBP-M02","KAMPAS REM B-DBP-M02","BIRKENS","1003376","250000","","aftermarket","","",""
"1003377","KAMPAS REM B-HBP-M10","KAMPAS REM B-HBP-M10","BIRKENS","1003377","425000","","aftermarket","","",""
"1003378","KAMPAS REM B-HBP-M05","KAMPAS REM B-HBP-M05","BIRKENS","1003378","350000","","aftermarket","","",""
"1003379","KAMPAS REM B-MBP-M19","KAMPAS REM B-MBP-M19","BIRKENS","1003379","250000","","aftermarket","","",""
"1003380","KAMPAS REM P-MBP-LC18","KAMPAS REM P-MBP-LC18","PROTECK","1003380","160000","","aftermarket","","",""
"1003381","KAMPAS REM B-193297B","KAMPAS REM B-193297B","BGF","1003381","250000","","aftermarket","","",""
"1003382","KAMPAS REM D6014","KAMPAS REM D6014","MK KASHIYAMA","1003382","225000","","aftermarket","","",""
"1003383","KAMPAS REM 4605A905B1","KAMPAS REM 4605A905B1","MITSHUBISHI","1003383","275000","","aftermarket","","",""
"1003384","KAMPAS REM B-MBP-M18","KAMPAS REM B-MBP-M18","BIRKENS","1003384","250000","","aftermarket","","",""
"1003385","KAMPAS REM B-MBP-M10","KAMPAS REM B-MBP-M10","BIRKENS","1003385","425000","","aftermarket","","",""
"1003386","KAMPAS REM B-MBP-C10","KAMPAS REM B-MBP-C10","BIRKENS","1003386","495000","","aftermarket","","",""
"1003387","KAMPAS REM B-TBP-M03","KAMPAS REM B-TBP-M03","BIRKENS","1003387","285000","","aftermarket","","",""
"1003388","KAMPAS REM B-TBP-M02","KAMPAS REM B-TBP-M02","BIRKENS","1003388","215000","","aftermarket","","",""
"1003389","KAMPAS REM B-HBP-M02","KAMPAS REM B-HBP-M02","BIRKENS","1003389","215000","","aftermarket","","",""
"1003390","KAMPAS REM B-SBP-M20","KAMPAS REM B-SBP-M20","BIRKENS","1003390","285000","","aftermarket","","",""
"1003391","KAMPAS REM B-MBP-M22","KAMPAS REM B-MBP-M22","BIRKENS","1003391","325000","","aftermarket","","",""
"1003392","KAMPAS REM B-TBP-M25","KAMPAS REM B-TBP-M25","BIRKENS","1003392","250000","","aftermarket","","",""
